,age,job,marital,education,default,housing,loan,contact,month,day_of_week,duration,campaign,pdays,previous,poutcome,emp.var.rate,cons.price.idx,cons.conf.idx,euribor3m,nr.employed,target
1835,31,0,2,5,0,0,0,1,6,4,992,1,999,0,1,1.1,93.994,-36.4,4.856,5191.0,0
1836,42,0,2,3,0,1,0,0,7,1,86,1,999,1,0,-0.1,93.2,-42.0,4.191,5195.8,0
1837,40,0,1,4,0,1,0,0,7,3,271,5,999,0,1,-0.1,93.2,-42.0,4.1530000000000005,5195.8,0
1838,42,0,2,5,0,0,0,0,3,1,401,2,999,0,1,1.4,93.91799999999999,-42.7,4.96,5228.1,0
1839,34,1,2,1,0,1,0,0,3,4,254,3,999,0,1,1.4,93.91799999999999,-42.7,4.957,5228.1,0
1840,29,0,2,2,0,1,0,0,6,2,111,1,999,0,1,-1.8,92.89299999999999,-46.2,1.266,5099.1,0
1841,31,0,1,2,0,1,0,1,6,0,199,4,999,0,1,1.1,93.994,-36.4,4.859,5191.0,0
1842,31,9,2,4,0,0,0,0,7,4,215,1,999,1,0,-0.1,93.2,-42.0,4.12,5195.8,0
1843,50,4,0,5,0,1,0,0,7,0,183,1,999,1,0,-0.1,93.2,-42.0,4.021,5195.8,0
1844,31,1,1,2,0,0,0,1,6,2,101,1,999,0,1,1.1,93.994,-36.4,4.855,5191.0,0
1845,44,0,0,3,0,0,0,0,6,3,214,1,999,0,1,-1.8,92.89299999999999,-46.2,1.291,5099.1,1
1846,22,0,2,5,0,0,0,0,4,4,407,1,3,1,2,-1.7,94.055,-39.8,0.7040000000000001,4991.6,0
1847,39,9,1,4,0,0,0,1,6,2,31,1,999,0,1,1.1,93.994,-36.4,4.855,5191.0,0
1848,28,7,1,2,0,1,0,0,6,2,343,3,999,0,1,-1.8,92.89299999999999,-46.2,1.327,5099.1,0
1850,25,8,2,3,0,1,0,0,9,2,574,3,999,0,1,-1.1,94.199,-37.5,0.879,4963.6,0
1851,33,1,2,3,0,0,0,0,6,1,222,1,999,0,1,-1.8,92.89299999999999,-46.2,1.244,5099.1,0
1852,46,0,2,3,0,0,0,0,1,2,329,2,9,4,0,-1.7,94.027,-38.3,0.904,4991.6,0
1853,38,1,2,0,0,0,0,1,4,3,123,1,999,0,1,1.4,94.465,-41.8,4.961,5228.1,0
1854,34,7,2,1,0,1,0,0,0,1,249,1,999,0,1,-1.8,93.075,-47.1,1.405,5099.1,0
1855,37,9,2,5,0,0,0,1,6,2,500,1,999,0,1,1.1,93.994,-36.4,4.855,5191.0,0
1856,23,0,2,5,0,1,0,0,5,2,64,1,999,0,1,-1.8,92.84299999999999,-50.0,1.757,5099.1,0
1857,39,9,1,4,0,1,0,0,1,4,145,2,999,0,1,1.4,93.444,-36.1,4.9639999999999995,5228.1,0
1858,49,5,1,3,0,1,0,0,3,3,228,1,999,0,1,1.4,93.91799999999999,-42.7,4.961,5228.1,0
1859,33,0,1,3,0,1,0,0,6,3,169,1,999,0,1,-1.8,92.89299999999999,-46.2,1.344,5099.1,0
1860,31,4,1,5,0,1,0,0,3,1,106,4,999,0,1,1.4,93.91799999999999,-42.7,4.962,5228.1,1
1862,57,1,1,2,0,0,0,0,5,0,94,2,999,0,1,-1.8,93.369,-34.8,0.636,5008.7,0
1863,29,4,2,5,0,0,0,0,1,1,300,1,999,0,1,-2.9,92.20100000000001,-31.4,0.861,5076.2,0
1864,46,1,1,1,0,1,0,0,1,3,143,1,999,0,1,1.4,93.444,-36.1,4.963,5228.1,0
1865,37,9,1,3,0,1,1,1,1,1,144,2,999,0,1,1.4,93.444,-36.1,4.965,5228.1,0
1866,39,4,1,5,0,1,0,0,0,0,306,1,999,0,1,-1.8,93.075,-47.1,1.405,5099.1,0
1867,21,8,2,3,0,0,0,0,6,1,97,2,999,1,0,-1.8,92.89299999999999,-46.2,1.244,5099.1,0
1868,39,3,1,2,0,1,0,1,6,4,164,1,999,0,1,1.1,93.994,-36.4,4.8580000000000005,5191.0,0
1869,37,1,1,2,0,0,0,1,6,2,291,1,999,0,1,1.1,93.994,-36.4,4.86,5191.0,0
1870,44,1,1,1,0,0,0,0,1,4,195,1,999,0,1,1.4,93.444,-36.1,4.965,5228.1,0
1871,34,1,1,0,0,1,0,0,0,2,249,2,999,0,1,-1.8,93.075,-47.1,1.41,5099.1,0
1872,53,4,1,5,0,1,0,1,3,0,199,1,999,0,1,1.4,93.91799999999999,-42.7,4.962,5228.1,0
1873,56,2,1,2,0,1,0,0,0,4,185,2,999,0,1,-1.8,93.075,-47.1,1.415,5099.1,1
1874,33,9,1,5,0,1,0,0,1,3,664,3,999,0,1,1.4,93.444,-36.1,4.966,5228.1,0
1875,41,0,1,5,0,1,0,0,1,2,266,1,999,0,1,1.4,93.444,-36.1,4.9639999999999995,5228.1,0
1876,32,1,1,1,0,1,0,0,3,4,158,4,999,0,1,1.4,93.91799999999999,-42.7,4.963,5228.1,1
1877,57,6,1,4,0,1,0,0,3,3,1056,2,999,0,1,1.4,93.91799999999999,-42.7,4.961,5228.1,1
1878,29,6,2,5,0,1,0,0,9,3,445,2,999,0,1,-3.4,92.37899999999999,-29.8,0.7879999999999999,5017.5,0
1879,54,1,0,0,0,1,0,0,6,3,138,3,999,0,1,-1.8,92.89299999999999,-46.2,1.291,5099.1,0
1880,51,2,1,4,0,0,0,0,6,1,59,1,999,0,1,-1.8,92.89299999999999,-46.2,1.2990000000000002,5099.1,0
1881,56,1,1,0,0,0,0,1,6,2,20,2,999,0,1,1.1,93.994,-36.4,4.855,5191.0,1
1882,29,0,2,5,0,1,0,0,8,1,526,1,999,0,1,-1.1,94.601,-49.5,1.0,4963.6,0
1883,56,9,1,4,0,1,0,0,7,0,71,3,999,0,1,-0.1,93.2,-42.0,4.021,5195.8,1
1884,26,0,1,3,0,1,0,0,8,1,703,1,999,0,1,-3.4,92.431,-26.9,0.731,5017.5,0
1885,31,0,2,5,0,0,0,0,6,4,196,2,999,1,0,-1.8,92.89299999999999,-46.2,1.281,5099.1,0
1886,40,0,2,5,0,1,1,0,7,0,12,10,999,0,1,-0.1,93.2,-42.0,4.021,5195.8,0
1887,44,0,1,1,0,0,0,0,6,1,217,1,999,1,0,-1.8,92.89299999999999,-46.2,1.244,5099.1,0
1888,50,0,1,5,0,1,0,0,3,3,106,3,999,0,1,1.4,93.91799999999999,-42.7,4.961,5228.1,0
1889,22,1,1,2,0,1,0,0,6,2,23,1,999,0,1,-1.8,92.89299999999999,-46.2,1.266,5099.1,1
1890,55,0,0,5,0,0,0,0,0,2,260,1,999,0,1,-1.8,93.075,-47.1,1.365,5099.1,0
1892,27,0,2,5,0,1,0,0,6,0,120,1,999,0,1,-1.8,92.89299999999999,-46.2,1.2590000000000001,5099.1,0
1893,33,0,1,3,0,1,1,1,6,4,1044,2,999,0,1,1.1,93.994,-36.4,4.859,5191.0,0
1894,37,1,1,2,0,0,0,1,3,1,179,2,999,0,1,1.4,93.91799999999999,-42.7,4.96,5228.1,0
1895,52,1,1,2,0,1,1,1,6,3,29,16,999,0,1,1.1,93.994,-36.4,4.856,5191.0,0
1896,35,4,1,3,0,1,0,1,4,2,405,2,999,0,1,1.4,94.465,-41.8,4.961,5228.1,0
1897,34,6,2,5,0,0,0,0,3,4,208,1,999,0,1,1.4,93.91799999999999,-42.7,4.963,5228.1,0
1898,48,7,1,2,0,1,1,0,3,4,51,5,999,0,1,1.4,93.91799999999999,-42.7,4.963,5228.1,0
1899,26,0,2,5,0,1,0,0,3,3,1287,5,999,0,1,1.4,93.91799999999999,-42.7,4.961,5228.1,0
1900,31,7,2,3,0,1,0,0,6,4,234,1,999,0,1,-1.8,92.89299999999999,-46.2,1.334,5099.1,0
1901,31,0,1,5,0,1,0,0,7,4,779,2,999,1,0,-0.1,93.2,-42.0,4.12,5195.8,0
1902,49,0,1,3,0,0,0,0,6,3,97,3,999,1,0,-1.8,92.89299999999999,-46.2,1.291,5099.1,1
1903,30,4,1,5,0,0,0,0,5,1,116,1,999,0,1,-1.8,92.84299999999999,-50.0,1.811,5099.1,0
1904,50,0,1,5,0,0,1,1,6,3,20,4,999,0,1,1.1,93.994,-36.4,4.857,5191.0,0
1905,32,0,1,5,0,1,1,1,6,4,338,2,999,0,1,1.1,93.994,-36.4,4.857,5191.0,0
1906,24,4,1,2,0,0,0,1,3,4,127,11,999,0,1,1.4,93.91799999999999,-42.7,4.957,5228.1,0
1908,41,4,1,5,0,0,0,0,3,4,174,3,999,0,1,1.4,93.91799999999999,-42.7,4.963,5228.1,0
1909,49,0,0,3,0,1,0,0,3,0,238,4,999,0,1,1.4,93.91799999999999,-42.7,4.962,5228.1,0
1910,35,0,0,3,0,0,0,0,7,1,49,3,999,0,1,-0.1,93.2,-42.0,4.191,5195.8,0
1911,31,1,2,3,0,0,0,0,6,4,153,1,999,0,1,-1.8,92.89299999999999,-46.2,1.334,5099.1,0
1912,54,6,1,5,0,1,0,0,8,2,317,6,6,1,2,-1.1,94.601,-49.5,0.987,4963.6,1
1913,34,2,1,5,0,1,1,1,0,0,130,1,999,0,1,-1.8,93.075,-47.1,1.405,5099.1,1
1914,32,9,1,2,0,0,0,0,9,4,183,1,6,5,2,-1.1,94.199,-37.5,0.879,4963.6,0
1915,29,2,1,4,0,0,0,0,3,2,227,1,999,0,1,1.4,93.91799999999999,-42.7,4.963,5228.1,0
1916,59,4,1,5,0,1,0,0,1,3,0,10,999,0,1,1.4,93.444,-36.1,4.965,5228.1,0
1917,38,10,1,0,0,1,0,0,3,3,176,20,999,0,1,1.4,93.91799999999999,-42.7,4.961,5228.1,0
1918,38,0,0,5,0,0,0,0,6,1,79,3,999,0,1,-1.8,92.89299999999999,-46.2,1.2990000000000002,5099.1,1
1919,31,1,2,2,0,1,1,0,3,0,1081,2,999,0,1,1.4,93.91799999999999,-42.7,4.957,5228.1,0
1920,32,0,1,5,0,0,0,0,6,0,209,2,999,1,0,-1.8,92.89299999999999,-46.2,1.3130000000000002,5099.1,0
1921,35,9,1,4,0,1,0,1,6,1,832,3,999,0,1,1.1,93.994,-36.4,4.857,5191.0,1
1922,50,0,2,3,0,0,1,0,6,0,623,8,999,0,1,-1.8,92.89299999999999,-46.2,1.25,5099.1,0
1923,49,1,1,0,0,0,0,1,6,3,384,1,999,0,1,1.1,93.994,-36.4,4.857,5191.0,0
1925,29,9,2,5,0,0,0,1,6,4,171,1,999,0,1,1.1,93.994,-36.4,4.8580000000000005,5191.0,0
1926,47,0,1,3,0,1,0,1,6,4,318,2,999,0,1,1.1,93.994,-36.4,4.857,5191.0,1
1927,60,0,1,4,0,1,0,0,0,2,473,1,999,1,0,-1.8,93.075,-47.1,1.365,5099.1,0
1928,37,0,1,3,0,1,0,0,6,3,7,5,999,0,1,-1.8,92.89299999999999,-46.2,1.291,5099.1,0
1929,55,1,1,0,0,1,1,0,1,1,213,3,999,0,1,1.4,93.444,-36.1,4.963,5228.1,0
1930,45,9,1,2,0,0,0,0,6,0,144,3,999,0,1,-1.8,92.89299999999999,-46.2,1.3130000000000002,5099.1,0
1931,40,0,2,5,0,0,0,1,4,2,136,2,999,0,1,1.4,94.465,-41.8,4.961,5228.1,0
1932,37,1,1,4,0,0,0,0,0,2,188,1,999,0,1,-1.8,93.075,-47.1,1.435,5099.1,0
1933,57,1,1,0,0,1,0,1,6,2,144,1,999,0,1,1.1,93.994,-36.4,4.86,5191.0,0
1935,44,10,1,4,0,0,0,1,4,1,392,3,999,0,1,1.4,94.465,-41.8,4.865,5228.1,0
1936,52,6,1,5,0,1,1,1,4,1,106,1,999,0,1,1.4,94.465,-41.8,4.961,5228.1,0
1937,23,0,2,5,0,0,1,0,3,0,76,2,999,1,0,-1.7,94.215,-40.3,0.8959999999999999,4991.6,0
1938,48,1,1,0,0,0,0,0,6,0,94,3,999,0,1,-1.8,92.89299999999999,-46.2,1.3130000000000002,5099.1,0
1939,34,9,1,5,0,0,0,1,4,0,191,2,999,0,1,1.4,94.465,-41.8,4.967,5228.1,0
1940,45,0,1,5,0,1,1,1,6,4,369,1,999,0,1,1.1,93.994,-36.4,4.8580000000000005,5191.0,0
1942,30,7,1,3,0,0,0,1,6,0,274,1,999,0,1,1.1,93.994,-36.4,4.864,5191.0,0
1943,45,4,1,5,0,1,0,0,3,3,107,2,999,0,1,1.4,93.91799999999999,-42.7,4.962,5228.1,0
1944,36,9,1,4,0,1,0,0,6,2,258,2,999,0,1,-1.8,92.89299999999999,-46.2,1.327,5099.1,0
1945,38,1,1,3,0,0,0,1,4,1,358,3,999,0,1,1.4,94.465,-41.8,4.865,5228.1,1
1946,43,0,1,5,0,0,0,1,4,0,1023,3,999,0,1,1.4,94.465,-41.8,4.959,5228.1,0
1947,34,2,1,4,0,1,0,0,7,4,203,1,999,0,1,-0.1,93.2,-42.0,4.12,5195.8,0
1948,39,7,1,3,0,1,0,1,6,2,17,3,999,0,1,1.1,93.994,-36.4,4.855,5191.0,0
1949,38,7,1,3,0,0,1,1,4,3,135,1,999,0,1,1.4,94.465,-41.8,4.864,5228.1,0
1950,28,1,2,1,0,1,0,0,3,4,70,1,999,0,1,1.4,93.91799999999999,-42.7,4.957,5228.1,0
1951,25,0,2,5,0,1,1,0,6,3,500,2,999,0,1,-1.8,92.89299999999999,-46.2,1.266,5099.1,0
1952,25,0,2,5,0,1,0,1,7,1,107,2,999,0,1,-3.4,92.649,-30.1,0.7140000000000001,5017.5,0
1953,33,4,2,3,0,0,0,1,4,2,15,1,999,0,1,-1.7,94.055,-39.8,0.742,4991.6,0
1954,30,1,1,2,0,1,0,0,3,1,149,3,999,0,1,1.4,93.91799999999999,-42.7,4.962,5228.1,0
1955,37,9,2,4,0,1,0,0,7,1,70,1,999,0,1,-0.1,93.2,-42.0,4.191,5195.8,0
1956,37,0,0,5,0,1,0,0,6,4,302,4,999,0,1,-1.8,92.89299999999999,-46.2,1.281,5099.1,1
1957,37,1,1,0,0,1,0,1,6,4,1125,2,999,0,1,1.1,93.994,-36.4,4.859,5191.0,0
1958,31,0,2,5,0,0,0,1,6,0,145,1,999,0,1,-1.8,92.89299999999999,-46.2,1.3130000000000002,5099.1,0
1959,39,1,1,1,0,1,1,0,6,0,298,1,999,0,1,-1.8,92.89299999999999,-46.2,1.3130000000000002,5099.1,0
1960,29,0,2,5,0,1,0,1,6,4,248,3,999,0,1,1.1,93.994,-36.4,4.8580000000000005,5191.0,0
1961,25,0,1,5,0,1,0,0,4,1,457,3,999,0,1,-2.9,92.963,-40.8,1.215,5076.2,0
1962,34,0,1,5,0,0,0,0,1,4,126,2,999,0,1,1.4,93.444,-36.1,4.9639999999999995,5228.1,0
1963,43,2,1,3,0,0,0,1,6,3,166,2,999,0,1,1.1,93.994,-36.4,4.857,5191.0,0
1964,36,1,1,2,0,1,0,0,6,4,181,1,999,0,1,-1.8,92.89299999999999,-46.2,1.334,5099.1,0
1965,35,1,1,2,0,0,0,1,6,3,79,2,999,0,1,1.1,93.994,-36.4,4.857,5191.0,0
1966,39,1,1,0,0,1,0,1,6,4,829,1,999,0,1,1.1,93.994,-36.4,4.859,5191.0,0
1967,33,0,2,5,0,1,1,1,4,4,553,1,999,0,1,1.4,94.465,-41.8,4.959,5228.1,0
1968,30,9,2,3,0,0,0,0,1,1,481,2,999,0,1,1.4,93.444,-36.1,4.965,5228.1,0
1969,31,1,1,2,0,0,0,0,0,2,104,1,999,1,0,-1.8,93.075,-47.1,1.41,5099.1,0
1970,42,6,1,5,0,1,0,0,1,3,91,2,999,0,1,1.4,93.444,-36.1,4.966,5228.1,0
1971,43,9,1,4,0,0,0,0,0,2,264,1,999,0,1,-1.8,93.075,-47.1,1.435,5099.1,0
1972,56,9,1,4,0,0,0,0,7,0,157,5,999,0,1,-0.1,93.2,-42.0,4.021,5195.8,0
1974,39,1,1,4,0,0,0,0,3,1,280,1,999,0,1,1.4,93.91799999999999,-42.7,4.96,5228.1,0
1975,43,3,1,0,0,0,1,0,3,4,697,1,999,0,1,1.4,93.91799999999999,-42.7,4.962,5228.1,0
1976,37,4,1,5,0,0,0,1,4,2,288,1,999,0,1,1.4,94.465,-41.8,4.961,5228.1,0
1977,53,9,1,4,0,0,1,0,3,3,178,11,999,0,1,1.4,93.91799999999999,-42.7,4.961,5228.1,0
1978,36,1,1,2,0,1,0,0,0,0,329,2,999,0,1,-1.8,93.075,-47.1,1.479,5099.1,0
1979,32,3,1,0,0,1,0,1,6,2,325,1,999,0,1,1.1,93.994,-36.4,4.86,5191.0,0
1980,58,7,1,3,0,1,0,1,5,1,113,4,999,0,1,-1.8,93.369,-34.8,0.635,5008.7,0
1981,46,0,1,4,0,1,0,0,0,3,62,1,999,0,1,-1.8,93.075,-47.1,1.423,5099.1,0
1982,36,8,2,2,0,1,0,1,4,3,771,1,999,0,1,1.4,94.465,-41.8,4.864,5228.1,0
1983,59,6,1,4,0,1,0,0,0,1,69,3,999,0,1,-1.8,93.075,-47.1,1.405,5099.1,1
1984,30,1,1,0,0,1,0,0,0,2,179,1,999,0,1,-1.8,93.075,-47.1,1.435,5099.1,0
1985,48,0,0,5,0,0,0,0,1,3,58,5,999,0,1,1.4,93.444,-36.1,4.965,5228.1,0
1986,43,10,1,5,0,1,0,1,6,3,87,2,999,0,1,1.1,93.994,-36.4,4.857,5191.0,0
1987,31,9,2,4,0,1,0,0,1,1,263,2,999,0,1,1.4,93.444,-36.1,4.963,5228.1,0
1988,29,0,2,5,0,0,0,0,6,1,226,1,999,0,1,-1.8,92.89299999999999,-46.2,1.244,5099.1,0
1989,31,0,2,5,0,1,0,0,7,2,124,1,999,0,1,-0.1,93.2,-42.0,4.0760000000000005,5195.8,0
1990,51,1,1,0,0,1,0,1,4,4,1254,10,999,0,1,1.4,94.465,-41.8,4.864,5228.1,1
1991,27,0,1,5,0,1,0,0,3,0,494,1,999,0,1,1.4,93.91799999999999,-42.7,4.957,5228.1,0
1992,37,9,2,4,0,1,0,0,1,1,76,1,999,0,1,1.4,93.444,-36.1,4.965,5228.1,0
1993,30,0,0,3,0,1,0,1,6,2,177,1,999,0,1,1.1,93.994,-36.4,4.855,5191.0,0
1994,33,4,1,5,0,1,0,0,4,4,97,1,999,0,1,-2.9,92.963,-40.8,1.26,5076.2,0
1995,29,4,2,5,0,0,0,1,6,4,99,2,999,0,1,1.1,93.994,-36.4,4.857,5191.0,0
1996,33,9,2,4,0,0,0,1,4,1,349,4,999,0,1,1.4,94.465,-41.8,4.865,5228.1,0
1997,53,1,0,0,0,1,0,1,4,0,27,5,999,0,1,1.4,94.465,-41.8,4.959,5228.1,1
1998,29,3,2,5,0,0,1,1,7,1,201,1,999,0,1,-3.4,92.649,-30.1,0.715,5017.5,0
1999,88,5,0,0,0,1,1,0,5,4,82,2,999,0,1,-1.8,92.84299999999999,-50.0,1.663,5099.1,0
2000,24,1,2,2,0,1,0,1,6,3,112,4,999,0,1,1.1,93.994,-36.4,4.857,5191.0,0
2001,41,0,1,5,0,1,0,0,3,0,269,7,6,3,2,-1.7,94.215,-40.3,0.8959999999999999,4991.6,0
2002,44,1,1,2,0,1,0,0,6,1,144,2,999,1,0,-1.8,92.89299999999999,-46.2,1.2990000000000002,5099.1,0
2003,57,5,2,4,0,0,1,1,4,3,78,1,999,0,1,1.4,94.465,-41.8,4.961,5228.1,0
2004,39,5,2,1,0,1,0,0,6,4,466,1,999,0,1,-1.8,92.89299999999999,-46.2,1.281,5099.1,1
2005,33,0,1,3,0,0,0,0,1,0,207,3,15,1,2,-2.9,92.20100000000001,-31.4,0.825,5076.2,0
2006,48,9,1,4,0,1,0,0,8,2,235,1,999,0,1,-1.1,94.601,-49.5,0.987,4963.6,0
2007,47,0,0,5,0,0,0,1,6,3,196,1,999,0,1,1.1,93.994,-36.4,4.857,5191.0,0
2008,56,5,1,3,0,0,0,1,6,3,176,5,999,0,1,1.1,93.994,-36.4,4.857,5191.0,0
2009,22,8,2,3,0,0,0,0,6,0,312,1,999,0,1,-1.8,92.89299999999999,-46.2,1.3130000000000002,5099.1,0
2010,41,0,1,5,0,1,0,1,6,4,153,1,999,0,1,1.1,93.994,-36.4,4.856,5191.0,0
2011,53,0,1,5,0,1,0,0,0,3,142,1,999,0,1,-1.8,93.075,-47.1,1.405,5099.1,1
2012,31,8,2,3,0,1,0,0,8,0,716,3,999,0,1,-1.1,94.601,-49.5,1.0290000000000001,4963.6,0
2013,41,1,0,1,0,1,0,1,6,1,391,2,999,0,1,1.1,93.994,-36.4,4.857,5191.0,0
2014,42,0,1,5,0,1,1,0,0,3,101,5,999,0,1,-1.8,93.075,-47.1,1.423,5099.1,1
2015,74,5,0,0,0,1,0,0,1,4,536,1,13,1,2,-2.9,92.20100000000001,-31.4,0.8540000000000001,5076.2,1
2016,29,0,2,5,0,0,0,0,4,4,192,2,3,4,2,-1.7,94.055,-39.8,0.715,4991.6,0
2017,34,1,2,2,0,0,0,0,7,4,127,1,999,1,0,-0.1,93.2,-42.0,4.12,5195.8,0
2018,44,2,1,3,0,0,0,0,1,4,70,1,999,0,1,1.4,93.444,-36.1,4.9639999999999995,5228.1,1
2019,40,1,0,2,0,0,1,1,4,3,1259,6,999,0,1,1.4,94.465,-41.8,4.864,5228.1,0
2020,21,8,2,3,0,1,0,1,4,3,30,1,14,2,2,-1.7,94.055,-39.8,0.713,4991.6,0
2021,42,1,1,1,0,1,0,1,6,1,454,3,999,0,1,1.1,93.994,-36.4,4.857,5191.0,0
2022,26,0,2,5,0,1,0,0,6,3,104,5,999,0,1,-1.8,92.89299999999999,-46.2,1.291,5099.1,0
2023,46,1,1,4,0,0,0,0,7,0,383,1,999,0,1,-1.1,94.76700000000001,-50.8,1.028,4963.6,0
2024,29,9,2,5,0,1,1,0,3,4,1089,6,999,0,1,1.4,93.91799999999999,-42.7,4.963,5228.1,0
2025,52,9,0,4,0,0,0,0,1,4,79,6,999,0,1,1.4,93.444,-36.1,4.9639999999999995,5228.1,0
2026,43,1,1,2,0,1,0,1,6,4,141,2,999,0,1,1.1,93.994,-36.4,4.857,5191.0,0
2027,50,9,1,4,0,0,0,0,3,4,87,1,999,0,1,-2.9,92.469,-33.6,1.0290000000000001,5076.2,0
2028,44,7,0,3,0,0,0,1,4,4,240,9,999,0,1,1.4,94.465,-41.8,4.959,5228.1,1
2029,38,9,1,4,0,1,0,1,4,1,952,2,999,0,1,1.4,94.465,-41.8,4.961,5228.1,0
2030,57,5,1,1,0,1,0,0,6,2,189,1,6,2,2,-1.8,92.89299999999999,-46.2,1.327,5099.1,0
2031,48,6,1,3,0,1,0,1,6,0,171,2,999,0,1,1.1,93.994,-36.4,4.864,5191.0,0
2032,44,0,2,5,0,0,0,0,0,0,815,2,999,0,1,-1.8,93.075,-47.1,1.405,5099.1,0
2033,31,9,1,5,0,1,0,0,1,4,111,3,999,0,1,1.4,93.444,-36.1,4.9639999999999995,5228.1,0
2034,24,7,2,3,0,0,1,1,6,0,134,1,999,0,1,1.1,93.994,-36.4,4.855,5191.0,0
2035,30,9,1,4,0,0,1,1,4,1,169,1,999,0,1,1.4,94.465,-41.8,4.96,5228.1,0
2036,36,0,2,5,0,1,0,0,1,0,106,1,999,0,1,1.4,93.444,-36.1,4.963,5228.1,0
2037,31,0,2,5,0,0,0,0,1,2,47,1,999,0,1,1.4,93.444,-36.1,4.9639999999999995,5228.1,0
2038,39,1,1,0,0,1,0,1,4,1,466,1,999,0,1,1.4,94.465,-41.8,4.865,5228.1,0
2039,24,0,2,3,0,0,1,0,3,3,210,5,999,0,1,1.4,93.91799999999999,-42.7,4.961,5228.1,0
2040,31,2,2,5,0,1,1,0,6,2,204,1,999,0,1,-1.8,92.89299999999999,-46.2,1.266,5099.1,0
2041,41,2,1,5,0,1,0,0,7,1,44,2,999,0,1,-0.1,93.2,-42.0,4.191,5195.8,0
2042,46,1,1,2,0,0,1,0,1,1,268,3,999,0,1,1.4,93.444,-36.1,4.965,5228.1,0
2043,39,0,2,5,0,1,0,0,0,1,72,1,999,1,0,-1.8,93.075,-47.1,1.405,5099.1,0
2044,35,0,2,3,0,1,0,0,7,0,86,3,999,1,0,-0.1,93.2,-42.0,4.021,5195.8,0
2045,59,6,1,4,0,1,0,0,0,1,121,2,999,0,1,-1.8,93.075,-47.1,1.405,5099.1,0
2046,25,1,2,1,0,1,0,0,6,2,95,2,999,0,1,-1.8,92.89299999999999,-46.2,1.266,5099.1,0
2047,37,6,2,2,0,1,0,0,6,0,82,2,999,1,0,-1.8,92.89299999999999,-46.2,1.3130000000000002,5099.1,1
2048,56,5,1,5,0,0,0,0,7,4,232,1,3,1,2,-3.4,92.649,-30.1,0.716,5017.5,0
2049,43,0,2,5,0,1,0,1,7,0,43,1,999,0,1,-0.1,93.2,-42.0,4.021,5195.8,0
2050,44,9,1,4,0,1,0,1,6,4,481,1,999,0,1,1.1,93.994,-36.4,4.856,5191.0,0
2051,35,4,1,5,0,0,1,1,1,1,67,5,999,0,1,1.4,93.444,-36.1,4.965,5228.1,0
2052,43,1,2,0,0,0,0,1,3,4,660,3,999,0,1,1.4,93.91799999999999,-42.7,4.956,5228.1,1
2053,33,0,1,3,0,1,0,0,9,2,202,1,999,0,1,-1.1,94.199,-37.5,0.879,4963.6,0
2054,34,1,1,2,0,1,0,1,6,0,319,6,999,0,1,1.1,93.994,-36.4,4.864,5191.0,1
2055,51,9,1,4,0,1,1,0,0,2,200,1,999,0,1,-1.8,93.075,-47.1,1.365,5099.1,0
2056,32,0,2,5,0,0,0,0,6,4,103,1,999,0,1,-1.8,92.89299999999999,-46.2,1.27,5099.1,0
2057,40,0,1,4,0,0,0,1,4,2,168,1,999,0,1,1.4,94.465,-41.8,4.961,5228.1,0
2058,37,0,1,3,0,0,0,1,6,1,42,1,999,0,1,-1.8,92.89299999999999,-46.2,1.2990000000000002,5099.1,1
2059,58,5,0,4,0,0,0,0,0,2,430,1,999,0,1,-1.8,93.075,-47.1,1.365,5099.1,0
2060,41,0,1,2,0,0,0,1,6,4,244,6,999,0,1,1.1,93.994,-36.4,4.857,5191.0,0
2061,40,3,1,1,0,1,0,0,3,4,102,2,999,0,1,1.4,93.91799999999999,-42.7,4.963,5228.1,0
2062,37,1,1,1,0,1,0,0,8,2,262,4,999,0,1,-3.4,92.431,-26.9,0.74,5017.5,0
2063,33,0,2,5,0,0,0,0,1,4,154,1,999,0,1,1.4,93.444,-36.1,4.9639999999999995,5228.1,0
2064,49,1,1,2,0,0,0,1,6,3,27,1,999,0,1,1.1,93.994,-36.4,4.857,5191.0,0
2065,48,1,1,2,0,0,0,0,1,3,157,1,999,0,1,1.4,93.444,-36.1,4.968,5228.1,0
2066,55,0,1,3,0,0,0,0,6,3,165,1,999,0,1,-1.8,92.89299999999999,-46.2,1.291,5099.1,1
2067,39,1,1,1,0,0,0,0,6,1,1232,2,999,0,1,-1.8,92.89299999999999,-46.2,1.2990000000000002,5099.1,1
2068,25,6,0,5,0,1,0,0,0,1,227,5,999,0,1,-1.8,93.075,-47.1,1.405,5099.1,0
2069,47,9,1,2,0,1,0,1,4,0,503,2,999,0,1,1.4,94.465,-41.8,4.967,5228.1,0
2070,50,7,1,3,0,0,0,1,6,2,134,6,999,0,1,1.1,93.994,-36.4,4.86,5191.0,0
2071,25,9,2,3,0,0,0,0,3,2,27,16,999,0,1,1.4,93.91799999999999,-42.7,4.968,5228.1,0
2072,48,0,1,5,0,0,0,0,7,0,66,3,999,0,1,-0.1,93.2,-42.0,4.021,5195.8,1
2073,44,0,0,3,0,0,0,0,3,3,573,5,999,0,1,-2.9,92.469,-33.6,0.9079999999999999,5076.2,0
2074,45,1,2,0,0,0,0,1,4,3,254,1,999,0,1,1.4,94.465,-41.8,4.961,5228.1,0
2075,40,6,1,5,0,1,0,0,3,4,225,5,999,0,1,1.4,93.91799999999999,-42.7,4.963,5228.1,0
